Machine_ID,Temperature,Run_Time,Downtime_Flag
1,96.4370873797537,153.84148467767787,0
5,92.90148971692676,177.37934773479788,0
3,97.99199653167696,87.45020132887788,0
4,89.0287803355344,123.41374454647107,0
3,84.5366078374316,83.18141627294034,0
3,76.72972145162475,198.15020119949705,0
1,97.30913933416053,191.608900952992,1
3,94.64255558001634,55.914021705275886,0
5,61.808746804247576,155.83627587735327,0
3,61.05467897989008,188.7872476123499,0
1,75.05853467512199,77.08630176910003,0
5,92.4221332312733,135.1917845828944,1
2,99.49104517259778,187.3232446382063,0
3,66.01667564414113,55.09189678786983,1
1,83.7652286140854,154.61304008702598,0
2,75.23563426524086,94.6023511058826,1
2,98.79657591258413,188.65942930647955,0
4,93.68475692542835,195.65873677480516,0
5,93.53314818844552,191.63997336701507,0
3,78.7477263917988,121.13213249861957,0
1,76.5927800935066,179.30639764839702,0
4,70.93628287722825,176.68240978026057,0
5,62.25501986603709,97.86507098648835,0
4,94.58889505020213,174.33732112260162,0
5,92.51604036520311,55.55114520732389,0
5,99.98870693144522,139.44048177230798,0
3,99.86547348295622,84.50132559315546,0
5,82.2172682241051,68.08503286659182,0
4,90.75949660722043,61.542980244381376,0
5,97.79062919529713,154.44331638172096,0
3,93.98589562709645,100.98124456520992,0
3,69.8939240697279,158.71501572931422,0
4,78.02176541240374,59.803451119841355,0
2,65.1663766060598,97.29355067459156,0
2,98.1620410903489,130.9236938563006,0
5,84.2469853780352,168.60847472584453,0
1,69.1457122201385,97.81287543981048,0
5,86.86802737623427,143.88370646555137,0
4,84.72512961831583,182.89666223542807,1
4,74.32650872131362,142.3794782273457,0
4,64.54230368798517,84.94392121304506,0
4,86.86292782371198,53.660117233480705,0
4,80.81230803615173,180.5148310851395,0
3,90.89273566942558,53.19041162755807,0
2,80.80654004447973,181.2052509026299,1
4,94.08726001274161,129.3405701040818,0
1,82.07627355097942,190.86015477693442,0
1,82.43751886141546,169.81748536604982,1
1,95.06614410633381,199.69011658000062,0
1,76.13931464849588,102.60677231775652,0
3,65.36060913802562,165.07824333966903,0
1,61.15130705253356,110.28963704138633,0
4,90.20549022694476,121.98134304558633,0
5,84.8123820541386,144.1258194827555,1
1,88.16319072396894,181.05156712795082,0
3,68.51856646035642,197.61252037989428,0
3,65.45485902347079,165.24101207967772,0
1,60.58178662671528,112.66501732510007,0
5,74.02350235226388,113.20355034156053,0
1,83.59670747418532,160.63734523833372,0
3,75.68976180398928,85.81657186524535,0
2,77.49899688094916,66.5711169697092,0
4,96.16634777974994,103.19332364611648,0
3,73.93021868093201,93.08584874811226,0
1,80.55957956639243,94.44621806839851,0
4,91.34612050964571,85.0411626574865,0
1,75.8617112928508,56.31397844545428,0
1,84.88346800911494,52.68109021001207,1
2,94.4945483498698,198.15835846040474,0
4,97.98082494630569,114.16597006037935,0
4,65.88293923716152,107.64899707395224,0
2,97.06350500645978,151.94709240396048,0
3,79.68465172318153,82.73808317975963,0
1,70.32977553195833,192.4941775925338,0
5,78.36543024953045,167.9517521623328,0
1,99.20130301141909,63.411650346838925,0
1,79.70472375971478,112.63711636773925,0
3,73.15006441150032,181.8677461343247,0
1,85.33603417266903,191.70980334371154,1
2,69.60582475112773,120.11022668748046,0
2,63.03453312434656,142.01170838160616,0
4,65.15518887642597,75.05509191381128,0
5,65.1218335583109,198.6752939205465,0
1,66.07610774049178,84.7507552075165,0
1,65.5530869059764,191.40976612026884,0
3,85.63498979212858,147.44699734885526,1
2,67.27520337596579,141.16051923182886,0
5,73.82669133295452,126.9032766524763,0
4,95.87153639624047,84.6004717576638,0
2,78.95846561051489,76.47920480082624,0
4,86.70230954084109,83.0729313605263,0
3,66.8927948480652,77.96573932163818,0
3,67.69156075234683,166.937671035013,0
1,61.63474465065916,102.5187888750095,1
5,66.75740252288658,58.676401484509455,0
4,71.14361356127834,195.3653945211217,0
2,67.08041937106987,182.56788274451387,0
3,63.548101350282224,189.16284247928195,0
1,64.82543484402403,199.23617339696528,0
1,78.43115072130902,76.0842873829231,0
4,68.2533487362317,109.4363028353988,0
3,74.57079444192301,163.73577135561368,0
5,80.13669083419427,154.40309270806884,0
3,87.61579314517462,73.08438595097826,0
4,61.57248559364396,172.37496874859266,1
4,91.9764159563617,83.6660857754991,0
3,85.11601557963631,83.57264222339346,0
4,63.270361277954876,130.54616343401204,0
3,94.94314496427108,138.94099022625548,0
2,96.83489602127253,137.01293117567167,0
3,62.44311839419455,63.72302560966323,1
3,71.07510592588815,181.61912939455706,0
4,92.24805119172245,89.84000638830591,0
4,89.93038761534633,69.42723819242062,0
1,67.38084077425509,183.31221198034658,0
1,68.37397293346841,193.34772473446301,0
2,74.81888411165528,179.3191425898176,0
1,79.38091940764085,171.4274112087317,1
3,84.73019086121184,148.28629709585326,0
4,74.75654558279089,132.6286055913709,0
1,78.50138864532592,63.048013986711524,0
1,89.89883752535026,111.2679819606048,0
2,61.467328115623914,105.9032775518471,0
2,70.09747777376083,88.96306756404894,0
3,88.5339834353821,158.51301705328774,0
4,95.80827350748797,124.38136026181562,0
2,80.46709768462665,62.15693238614719,0
1,81.28453941061262,83.0274802924717,0
4,64.28688045359104,152.4888145489394,1
4,77.89649467293819,61.41962892354503,0
1,81.30469065820093,177.68103710731532,0
2,69.69882014538919,124.27197905209614,0
1,70.76972923797524,122.0879865989972,1
4,75.0913665241849,138.86116769892766,1
5,60.802847911109055,173.70214488877238,0
5,72.88316662332713,102.17138118532895,0
3,68.45792027986178,151.70242288385953,0
1,73.09989408711658,134.85979459936866,0
1,64.79048527277004,90.0542405254132,0
3,95.6210912295958,181.7944979532737,0
3,83.74369814216195,169.61390324103922,0
3,87.16409276577959,148.76777519876384,0
4,91.56684954429353,177.5872593641363,0
1,79.9376879571623,180.09413014397035,0
4,63.47681152349695,156.25444650725524,0
3,81.48426167274191,175.55199925455082,0
1,83.47364472083517,154.62071925039254,0
4,89.81757896737321,152.02111576404508,0
4,77.26638184918718,142.79170673227765,0
3,65.10321211182256,162.9074959336462,1
1,71.35103623194898,73.79076579396106,0
3,74.5232918559454,182.13061387983927,0
1,85.83668965326405,180.7765291617848,0
5,82.83113218675648,54.387092455183875,0
2,74.24386903591385,173.8725125847144,0
2,99.46060995171919,69.33048012101678,0
2,84.23099277427548,100.2678281388713,1
3,69.48907166943978,161.52623844374116,0
5,64.07129890481615,74.11398440724624,1
1,66.11436556737328,172.69505361785934,1
4,69.83830913538033,174.82012669366128,0
1,66.42725493038223,126.12016006412543,1
4,67.46268096205223,50.95788075752504,0
1,71.40380674775389,93.05571997623692,0
5,66.93494381179019,142.53903775636132,0
4,95.87061698505701,197.17792670411353,1
3,63.20934982646569,144.77202905250027,1
1,80.98045558281018,88.97053715962397,0
1,76.41587307958646,145.1008554649417,0
4,99.29514467634425,130.99780695737832,0
3,64.4815560867221,166.97680927267155,0
3,75.91422396182966,66.04709582404377,0
5,98.77881733101475,164.1541853753042,0
3,94.62028503575921,131.18998680141652,0
3,92.68288283797119,194.4488005788492,0
3,70.3161130817976,101.28082490580292,1
2,66.83550349560264,144.89328397009223,0
5,86.74572879697723,189.80421582650263,0
1,97.17503956510343,65.37645919860189,0
4,82.2705157205572,190.58427308546766,1
1,82.864507578796,153.18285834512199,1
5,71.19916374641137,60.175558865775784,0
4,90.77971732767747,95.14453504202244,0
5,67.48174994230094,156.22581329679224,0
3,72.94716945616975,60.102590220315754,0
4,77.01745754465668,137.32556902644097,0
3,80.3044151473782,101.88245854294351,0
1,69.69638929660321,143.13732766512157,0
1,64.59347298956814,56.86130507187693,0
4,84.4248016976653,180.73052092285644,0
4,71.54522212961024,196.02334537660954,0
5,83.24952885690449,195.33167829285372,0
5,66.17450861096809,162.44777476143872,1
3,79.2456040741927,69.5129360195948,0
4,81.30357730206343,163.7394793893534,1
1,62.07294147289708,53.68803746882023,0
5,73.46417112775683,53.318532729349585,0
5,65.37658707755897,98.54153287243119,0
1,62.53499881891071,123.29647856069987,0
5,99.5984092955978,165.56111267116898,0
3,72.89415379898892,152.49430649097576,0
4,92.3949778341854,116.88540595651224,0
1,70.18562619055055,91.04399994224988,0
4,87.26010888895718,199.56867502365668,0
5,90.40911439558747,113.92719533539594,0
5,83.82554962431377,117.70805364945132,0
1,78.86304754200634,74.54357317875038,0
3,76.47363656589074,169.2214323124894,0
2,73.95473066171981,154.0523338672233,0
1,97.18116576991304,83.11544191831406,1
2,93.22477631150917,62.357156842376405,0
2,98.60107642666051,152.07489531120694,0
3,64.97188893942179,148.17668214217028,1
2,89.23469900814577,90.9889290497314,0
2,97.53361827284152,192.62953433756155,0
3,67.24932264662641,72.65868376713503,0
2,62.6598506946711,114.8502201563903,0
2,89.64482597160236,191.54238802513984,0
2,82.97892452719648,112.95909753891834,0
1,93.67315107033087,145.77889214961283,0
1,65.59089506505158,109.63915969441913,0
1,91.81069247439561,91.13228035230051,1
3,68.06509280190978,197.59664719397423,0
5,66.54623771462818,111.40010094725645,0
2,66.57063191723972,184.11488055187016,0
2,92.58298880925528,84.49319088366292,0
3,86.607888827848,81.9657056037625,0
2,80.92261699076477,54.6701124326767,0
1,74.3532193649401,147.75002380638276,0
5,95.08802163252433,105.27895155856417,1
4,75.69780429690542,179.65373747594555,0
2,92.66397757886308,120.98148600373358,0
1,77.56539634280874,195.22901418720826,0
4,75.0777771769963,77.82882735546818,0
5,78.50719142678426,180.2934751933416,0
4,72.05511496656568,166.48952791876127,0
1,89.90437520705004,165.63827669660782,0
4,80.10881560369917,176.71748421753315,0
3,69.2885078058727,164.15359864144983,0
4,95.98298293098273,143.93304824471232,0
2,75.35564885492846,69.68673165235813,0
2,81.74211444455955,54.878926923687786,0
3,96.25888443858187,188.12717717235302,0
1,84.96951983655968,142.49754717811072,0
2,64.67592162833456,169.48059364642643,0
5,97.59328494453901,122.2283527268825,0
2,85.10832212285672,67.59622834435918,0
2,73.39622458628344,68.77786883038257,0
1,65.57088290653549,152.8347930843457,1
4,91.76100757081184,114.5458842349194,0
2,84.80291023714054,80.07870900505051,1
3,81.33844367905286,123.73918201121553,0
4,95.7557033220383,59.631340561270115,0
5,91.54388844898122,137.2957102871598,0
1,66.06699518931005,90.34901066526464,0
5,72.46888271182193,169.63386509557824,0
4,69.93956559257863,96.55429383853607,0
4,89.75785170290708,118.28302236227017,0
4,61.341297389431176,51.7430809862151,0
5,82.79558739485266,60.867033169183834,0
4,90.49834742962761,108.87403346100272,0
5,95.07062547046998,121.99082520756852,0
4,73.6832699486363,140.00308221789555,0
3,92.85029218688052,93.74938680639548,0
4,64.42526947820829,154.2472829189814,0
5,93.85809166938073,179.01835957838068,0
2,65.09954649327929,166.97764833400248,1
4,75.89149162241469,55.94282380225357,1
2,91.89181463118214,122.07604208867434,0
3,65.99669709395096,65.73952676272623,0
1,69.17005580930567,86.30675237937912,0
3,88.89010273572265,197.99938899007196,0
4,88.80146146184298,71.37433143522699,0
2,85.6459053154119,124.8332230177034,0
2,87.75793777868401,142.72336014771787,0
5,81.70897773390385,155.36974558161558,1
2,70.0719623562781,133.9473025230371,0
5,73.82783974015678,51.46562711287755,0
1,67.26390867205703,98.96919623659878,0
4,96.33802245334513,127.65674650770671,1
5,83.33567179064482,63.179974871725,0
1,76.0340566705456,102.59403968137711,0
2,78.48023214576531,54.980466318704984,0
2,97.89133358447262,61.78677457325311,0
1,66.13405612464321,109.53849143023942,0
2,83.44919328067189,69.90736310645906,0
1,80.23554715537864,135.1311272392337,0
5,84.45816941738592,153.41974537058985,0
5,60.72440735283362,170.08800486636244,0
1,94.88495635776606,80.02253663672151,0
5,97.28473129934449,75.12238733886046,0
5,82.60532734356836,65.68517605016004,0
5,87.8660329550757,145.46453743154552,0
3,96.89997524709183,155.9713589730352,0
4,88.28954537253594,54.737921723846306,1
2,66.10156171657046,190.43183693655348,0
3,83.05153440667253,57.79569254772086,0
5,84.26860185531424,131.19445029516055,0
1,76.96522685209544,156.35907791763748,0
5,89.45776942498891,180.64536856191285,0
4,97.37468059076059,157.11303981986418,0
5,97.02274051627106,170.25921246046877,0
1,78.03357485616529,100.9175288814209,0
4,64.52952183363021,172.22376706197684,0
5,99.39364795849337,62.01722695770127,0
4,93.55592345783737,184.22249840907915,0
2,64.98650724813068,132.13885642306042,0
2,96.83367530469489,172.59466549437406,0
5,94.79585448248514,117.84774267774502,0
4,80.75352228504289,146.53665427947874,1
1,83.65101742979718,128.960399140417,0
5,75.96010815480521,159.7384282632998,0
2,62.19046555288125,62.244497304588435,0
2,73.40788966583604,59.052812598584566,0
5,92.11413794392045,87.06548510152197,0
4,60.18528092018411,73.93170201697825,0
2,73.33996686764577,180.76753498883025,0
4,75.92674774363773,82.88209810370665,0
2,81.49582411751692,196.37978837286968,0
2,96.79422465651042,100.53436876566602,0
3,73.85383977463844,77.31768735330489,0
2,73.8781280758491,168.45477607137187,1
1,89.50004992438994,148.80616632513141,0
5,78.08871763559229,124.72935746797084,0
5,68.98419291759927,133.30453264064468,1
4,78.09758064530774,157.88026674083957,0
2,65.634280815192,84.2682111996948,0
1,67.05547946024893,199.45008740851128,0
4,79.9347109095792,196.21897432201746,0
3,76.75701798018191,147.54885295204053,0
4,96.593836042724,79.93136763937177,0
4,74.49575596466532,152.0342363646937,0
2,83.22353401112174,60.829761346876374,1
3,85.29057151678121,54.597875330870906,0
4,60.523778263533345,88.65243327668205,0
1,86.54149488066842,119.39344351089744,0
1,67.12143867479006,180.24087581125707,0
5,98.4428126987782,159.0753604649462,0
3,65.94650911012452,161.40597817999716,1
3,76.58496494908096,113.8240001672113,0
5,63.413986723145754,101.89024888204443,0
4,99.87497007383789,105.6558144476904,0
3,80.08780041324971,198.14743456040867,1
1,83.81540069280175,56.01637871187237,0
1,62.6830590955371,180.05472441836727,0
2,89.99841881596711,136.80131128585901,0
3,68.39622372382343,115.79231287843857,1
4,95.92217157762855,158.78864906227048,0
5,68.20558561928028,123.00034121370543,1
5,67.62750882654666,181.0134857122491,0
4,61.46198671392379,185.10527960168878,0
2,78.88267780439998,113.25813903101832,0
5,82.59364533050466,91.52416958525774,0
3,62.6283455771341,138.85254928900434,0
2,91.02110466780042,186.85450184250365,0
3,78.13155338992111,81.59932835084999,0
1,80.9756107731032,143.4449875345224,0
2,77.63050987752912,144.73403301387808,0
5,76.03052243501304,159.96695336229214,1
2,82.38561325232871,69.73515276908897,1
2,66.2096098372285,157.37374470231327,0
2,67.27712521981084,186.35487809984616,0
2,94.47142484054069,76.9524663305363,0
3,97.84461848534531,85.63149873858166,0
1,74.93237265119012,195.70926410624594,0
4,70.82978692574216,77.14654290642346,0
2,85.75998172956062,178.15776400543686,0
5,76.34936684392386,123.84167846720521,0
2,61.015454226413794,87.08466116047656,0
5,66.24610389464762,180.6124851908767,0
3,88.6388891538959,116.79578825039982,0
5,86.35695767640605,127.22260308945353,0
4,61.083839700139336,103.88500540996486,0
1,68.87888647731798,138.9426277152391,0
5,69.24299186352286,74.5285808877534,0
5,86.87570974394913,108.66223049776411,1
1,60.788421510174565,195.41184835029313,0
4,64.16434327938295,88.72001490516914,0
2,91.99664341492758,148.51049968119383,0
5,67.14178648217334,98.77850963370423,0
1,86.10984431407499,166.0209688529901,0
3,69.52731124186906,69.63104910775247,0
1,63.97765571037381,195.4731567617817,0
3,69.72688763997816,118.06843120754588,1
4,88.89067727422636,85.40756950196959,0
2,94.22785872425143,61.0245120995019,0
1,93.20879458267967,75.46368576313111,0
5,75.88734118473819,127.96609228340265,0
4,86.72340546282584,100.55047646469293,0
1,68.19937181663283,174.33250488239142,0
5,71.72590921044053,114.6331285492709,0
1,95.8534327408448,87.30714088814449,0
3,60.52007694042944,142.5717479906045,0
1,63.42034123417872,156.01658253281687,0
1,68.31545020584109,75.05628618514248,0
1,61.06128815495279,75.14288244324766,0
